,id,year,lon,lat,geometry,neighborhood,nbhd_geom
1816,1817,2019,4.8809026,52.3780009,POINT (4.8809026 52.3780009),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1817,1818,2019,4.8813,52.3780732,POINT (4.8813 52.3780732),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1818,1819,2019,4.8821102,52.3781034,POINT (4.8821102 52.3781034),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1819,1820,2019,4.8814714,52.3781051,POINT (4.8814714 52.3781051),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1820,1821,2019,4.8814714,52.3781051,POINT (4.8814714 52.3781051),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1821,1822,2019,4.881638,52.3781377,POINT (4.881638 52.3781377),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1822,1823,2019,4.881638,52.3781377,POINT (4.881638 52.3781377),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1823,1824,2019,4.8823325,52.3781463,POINT (4.8823325 52.3781463),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1824,1825,2019,4.8817782,52.3781627,POINT (4.8817782 52.3781627),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1825,1826,2019,4.8824835,52.3781752,POINT (4.8824835 52.3781752),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1826,1827,2019,4.8824835,52.3781752,POINT (4.8824835 52.3781752),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1827,1828,2019,4.881927,52.3781887,POINT (4.881927 52.3781887),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1828,1829,2019,4.8826338,52.3782025,POINT (4.8826338 52.3782025),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1829,1830,2019,4.8826338,52.3782025,POINT (4.8826338 52.3782025),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1830,1831,2019,4.8820968,52.378221,POINT (4.8820968 52.378221),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1831,1832,2019,4.8828294,52.3782367,POINT (4.8828294 52.3782367),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1832,1833,2019,4.8828968,52.3782491,POINT (4.8828968 52.3782491),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1833,1834,2019,4.8823288,52.3782654,POINT (4.8823288 52.3782654),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
1834,1835,2019,4.8830569,52.3782783,POINT (4.8830569 52.3782783),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
